id,date,state_name,state_code,office_name,office_code,type,category,registrations
176091,01-02-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Hybrid,Fuel,14
176097,01-01-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Hybrid,Fuel,13
176105,01-07-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Hybrid,Fuel,9
176112,01-06-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Hybrid,Fuel,3
176120,01-03-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Hybrid,Fuel,16
176128,01-05-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Hybrid,Fuel,1
176136,01-11-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Hybrid,Fuel,11
176144,01-10-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Hybrid,Fuel,2
176151,01-09-2023,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Hybrid,Fuel,2
176158,01-01-2024,Karnataka,29,"Chandapura, Bengaluru Rto",KA59,Petrol/Hybrid,Fuel,10
178826,01-04-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Hybrid,Fuel,17
178834,01-08-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Hybrid,Fuel,15
178842,01-12-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Hybrid,Fuel,11
178850,01-02-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Hybrid,Fuel,22
178858,01-01-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Hybrid,Fuel,10
178867,01-07-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Hybrid,Fuel,12
178876,01-06-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Hybrid,Fuel,16
178885,01-03-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Hybrid,Fuel,21
178894,01-05-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Hybrid,Fuel,13
178903,01-11-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Hybrid,Fuel,11
178912,01-10-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Hybrid,Fuel,14
178921,01-09-2023,Karnataka,29,Devanahalli Arto,KA43,Petrol/Hybrid,Fuel,13
178929,01-01-2024,Karnataka,29,Devanahalli Arto,KA43,Petrol/Hybrid,Fuel,11
180021,01-04-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Hybrid,Fuel,139
180029,01-08-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Hybrid,Fuel,205
180038,01-12-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Hybrid,Fuel,119
180047,01-02-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Hybrid,Fuel,224
180054,01-01-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Hybrid,Fuel,158
180062,01-07-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Hybrid,Fuel,135
180070,01-06-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Hybrid,Fuel,182
180078,01-03-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Hybrid,Fuel,266
180087,01-05-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Hybrid,Fuel,122
180096,01-11-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Hybrid,Fuel,129
180105,01-10-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Hybrid,Fuel,155
180114,01-09-2023,Karnataka,29,Electronic City Rto,KA51,Petrol/Hybrid,Fuel,156
180122,01-01-2024,Karnataka,29,Electronic City Rto,KA51,Petrol/Hybrid,Fuel,124
183179,01-04-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Hybrid,Fuel,63
183188,01-08-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Hybrid,Fuel,72
183196,01-12-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Hybrid,Fuel,39
183205,01-02-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Hybrid,Fuel,115
183212,01-01-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Hybrid,Fuel,86
183220,01-07-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Hybrid,Fuel,42
183229,01-06-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Hybrid,Fuel,64
183237,01-03-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Hybrid,Fuel,106
183246,01-05-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Hybrid,Fuel,70
183255,01-11-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Hybrid,Fuel,62
183264,01-10-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Hybrid,Fuel,59
183273,01-09-2023,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Hybrid,Fuel,45
183281,01-01-2024,Karnataka,29,Jnanabharathi Rto,KA41,Petrol/Hybrid,Fuel,65
185289,01-04-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Hybrid,Fuel,89
185297,01-08-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Hybrid,Fuel,157
185306,01-12-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Hybrid,Fuel,84
185315,01-02-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Hybrid,Fuel,123
185323,01-01-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Hybrid,Fuel,85
185333,01-07-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Hybrid,Fuel,72
185341,01-06-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Hybrid,Fuel,76
185349,01-03-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Hybrid,Fuel,123
185357,01-05-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Hybrid,Fuel,61
185367,01-11-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Hybrid,Fuel,121
185376,01-10-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Hybrid,Fuel,104
185385,01-09-2023,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Hybrid,Fuel,102
185394,01-01-2024,Karnataka,29,Krishnarajapuram Rto,KA53,Petrol/Hybrid,Fuel,77
191716,01-07-2023,Karnataka,29,"Stu And Autorikshaw, Shanthinagar Rto",KA57,Petrol/Hybrid,Fuel,6
193725,01-04-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Hybrid,Fuel,106
193733,01-08-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Hybrid,Fuel,128
193742,01-12-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Hybrid,Fuel,75
193750,01-02-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Hybrid,Fuel,83
193757,01-01-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Hybrid,Fuel,93
193765,01-07-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Hybrid,Fuel,87
193774,01-06-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Hybrid,Fuel,99
193782,01-03-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Hybrid,Fuel,111
193791,01-05-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Hybrid,Fuel,96
193801,01-11-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Hybrid,Fuel,82
193810,01-10-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Hybrid,Fuel,77
193819,01-09-2023,Karnataka,29,Yalahanka Rto,KA50,Petrol/Hybrid,Fuel,71
193828,01-01-2024,Karnataka,29,Yalahanka Rto,KA50,Petrol/Hybrid,Fuel,89
